time,seconds_elapsed,z,y,x
1772867019077422600,0.070422607421875,-1.0094757080078125,-0.022247314453125,-0.006988525390625
1772867019087492400,0.080492431640625,-1.011505126953125,-0.0220947265625,-0.006195068359375
1772867019097559600,0.0905595703125,-1.01116943359375,-0.022552490234375,-0.0054473876953125
1772867019107625500,0.10062548828125,-1.010650634765625,-0.02386474609375,-0.00634765625
1772867019117691400,0.11069140625,-1.0100555419921875,-0.0233306884765625,-0.00537109375
1772867019127757600,0.120757568359375,-1.00946044921875,-0.02294921875,-0.006103515625
1772867019137823500,0.130823486328125,-1.0097808837890625,-0.0230865478515625,-0.0069732666015625
1772867019147889700,0.1408896484375,-1.009857177734375,-0.0228424072265625,-0.0066986083984375
1772867019157954600,0.15095458984375,-1.0117645263671875,-0.0240020751953125,-0.006500244140625
1772867019168021800,0.161021728515625,-1.00982666015625,-0.0235137939453125,-0.00738525390625
1772867019178087400,0.17108740234375,-1.009033203125,-0.023529052734375,-0.0072174072265625
1772867019188153600,0.181153564453125,-1.010650634765625,-0.023193359375,-0.007110595703125
1772867019198219500,0.191219482421875,-1.009857177734375,-0.0238800048828125,-0.005950927734375
1772867019208285700,0.20128564453125,-1.0107574462890625,-0.024017333984375,-0.006378173828125
1772867019218350600,0.2113505859375,-1.0099639892578125,-0.023895263671875,-0.00677490234375
1772867019228417500,0.22141748046875,-1.0105133056640625,-0.022979736328125,-0.00628662109375
1772867019238483700,0.231483642578125,-1.0114898681640625,-0.0238189697265625,-0.00665283203125
1772867019248549400,0.24154931640625,-1.0107879638671875,-0.0236053466796875,-0.0062255859375
1772867019258615600,0.251615478515625,-1.0101776123046875,-0.02276611328125,-0.00604248046875
1772867019268681500,0.261681396484375,-1.01025390625,-0.0232696533203125,-0.006683349609375
1772867019278747600,0.27174755859375,-1.0092620849609375,-0.0227813720703125,-0.0064697265625
1772867019288813600,0.2818134765625,-1.0094146728515625,-0.0227508544921875,-0.0054931640625
1772867019298879700,0.291879638671875,-1.009918212890625,-0.0228118896484375,-0.0057830810546875
1772867019308945700,0.301945556640625,-1.010009765625,-0.022430419921875,-0.0071868896484375
1772867019319011300,0.31201123046875,-1.009674072265625,-0.02252197265625,-0.0069427490234375
1772867019329077500,0.322077392578125,-1.009979248046875,-0.022369384765625,-0.005859375
1772867019339143400,0.332143310546875,-1.0103607177734375,-0.022674560546875,-0.006683349609375
1772867019349209600,0.342209716796875,-1.0105438232421875,-0.0229644775390625,-0.0056610107421875
1772867019359275500,0.352275634765625,-1.0111236572265625,-0.0233612060546875,-0.0060882568359375
1772867019369341700,0.362341796875,-1.0100555419921875,-0.02288818359375,-0.0064544677734375
1772867019379407600,0.37240771484375,-1.010284423828125,-0.0233306884765625,-0.0066375732421875
1772867019389473800,0.382473876953125,-1.0104827880859375,-0.0229644775390625,-0.0069427490234375
1772867019399539500,0.39253955078125,-1.0100860595703125,-0.0225372314453125,-0.00665283203125
1772867019409605400,0.40260546875,-1.0102996826171875,-0.0226898193359375,-0.0063018798828125
1772867019419671600,0.412671630859375,-1.0100860595703125,-0.0237274169921875,-0.00677490234375
1772867019429737500,0.422737548828125,-1.010528564453125,-0.0233917236328125,-0.0068359375
1772867019439803600,0.4328037109375,-1.0108795166015625,-0.0226593017578125,-0.0065460205078125
