time,seconds_elapsed,z,y,x
1772797738544241000,0.073240966796875,-0.003430950455367565,0.2985725700855255,0.24420760571956635
1772797738554268200,0.08326806640625,-0.0068123661912977695,0.37477362155914307,0.35081952810287476
1772797738564294100,0.093294189453125,-0.004502606578171253,0.30105623602867126,0.2760832607746124
1772797738574321200,0.103321044921875,-0.0024351945612579584,0.12104493379592896,0.07580102235078812
1772797738584347100,0.11334716796875,-0.0016421051695942879,-0.12114426493644714,-0.12616246938705444
1772797738594374000,0.123373779296875,0.0009155947482213378,-0.3264753222465515,-0.24969078600406647
1772797738604399900,0.13339990234375,0.00009480853623244911,-0.3259064555168152,-0.2504758834838867
1772797738614427100,0.14342724609375,0.0006215817993506789,-0.15235891938209534,-0.14759424328804016
1772797738624453000,0.153453125,-0.0020362529903650284,0.036318328231573105,0.012440957129001617
1772797738634479900,0.16347998046875,0.000041278995922766626,0.16629309952259064,0.15716245770454407
1772797738644505900,0.173505859375,-0.0036605149507522583,0.2229910045862198,0.21453307569026947
1772797738654532900,0.183532958984375,-0.0016919062472879887,0.18579517304897308,0.1532023400068283
1772797738664559000,0.19355908203125,-0.0016708672046661377,0.05095985159277916,0.027762122452259064
1772797738674586000,0.203586181640625,0.0011241203173995018,-0.10865883529186249,-0.09443941712379456
1772797738684612000,0.213612060546875,0.0008679241873323917,-0.20430733263492584,-0.16123177111148834
1772797738694638800,0.223638916015625,0.0020716730505228043,-0.1749744713306427,-0.146726593375206
1772797738704664800,0.233664794921875,-0.0020692760590463877,-0.06801633536815643,-0.06584160029888153
1772797738714692000,0.243692138671875,0.000010918960470007733,0.04204971715807915,0.03533056005835533
1772797738724718000,0.253718017578125,-0.0037907434161752462,0.11546321213245392,0.11086633056402206
1772797738734745000,0.2637451171875,-0.0028788771014660597,0.13117240369319916,0.12157516926527023
1772797738744771000,0.27377099609375,-0.003400590270757675,0.082290880382061,0.0653901919722557
1772797738754797800,0.2837978515625,-0.0027055053506046534,-0.011271563358604908,-0.016167517751455307
1772797738764824800,0.293824951171875,-0.0015156050212681293,-0.09965095669031143,-0.07891611754894257
1772797738774851800,0.303851806640625,-0.0017361147329211235,-0.1250298172235489,-0.0979129821062088
1772797738784877800,0.3138779296875,-0.0026463831309229136,-0.08258622139692307,-0.0683329850435257
1772797738794904800,0.32390478515625,-0.004169445019215345,-0.010536796413362026,-0.012585832737386227
1772797738804930800,0.333930908203125,-0.0030977888964116573,0.04899337515234947,0.04718482121825218
1772797738814956800,0.343956787109375,-0.0036610474344342947,0.07752089202404022,0.07375198602676392
1772797738824983800,0.35398388671875,-0.0035198999103158712,0.06355900317430496,0.05531918257474899
1772797738835009800,0.364009765625,-0.0020935109350830317,0.013880128972232342,0.009638512507081032
1772797738845036800,0.374036865234375,-0.0002814961189869791,-0.04266836866736412,-0.03842568397521973
1772797738855063000,0.38406298828125,-0.0012876383261755109,-0.07601141184568405,-0.06175417825579643
1772797738865089800,0.39408984375,-0.0008298410102725029,-0.06510204076766968,-0.052134040743112564
1772797738875115800,0.40411572265625,-0.0016892430139705539,-0.027902470901608467,-0.021807560697197914
1772797738885142800,0.414142822265625,-0.001725728390738368,0.011109376326203346,0.015296398662030697
1772797738895168800,0.424168701171875,-0.0034011229872703552,0.0402667298913002,0.04015008360147476
1772797738905196000,0.434196044921875,-0.0029379993211477995,0.041671548038721085,0.04018896445631981
1772797738915222000,0.444221923828125,-0.0014828480780124664,0.02208852395415306,0.01763172447681427
1772797738925248800,0.454248779296875,-0.002100701443850994,-0.011995144188404083,-0.010089118964970112
1772797738935274800,0.464274658203125,-0.00028868665685877204,-0.0416230782866478,-0.03194728121161461
1772797738945301800,0.4743017578125,-0.0010178601369261742,-0.0444130040705204,-0.03665601462125778
1772797738955327700,0.48432763671875,-0.0008364989189431071,-0.029756564646959305,-0.02159450761973858
1772797738965355000,0.49435498046875,-0.0008394283941015601,-0.001936384360305965,-0.0007779093575663865
1772797738975381000,0.504381103515625,0.0007294398383237422,0.017246099188923836,0.01866316609084606
1772797738985407700,0.51440771484375,-0.000565122754778713,0.023966319859027863,0.025439046323299408
1772797738995433700,0.524433837890625,-0.0025995115283876657,0.014448181726038456,0.015573101118206978
1772797739005460700,0.534460693359375,-0.002657302189618349,-0.0029981867410242558,-0.0029973878990858793
1772797739015487000,0.544487060546875,-0.0023787354584783316,-0.023839019238948822,-0.018516160547733307
1772797739025514000,0.554513916015625,-0.00025033715064637363,-0.030185865238308907,-0.022101840004324913
1772797739035540000,0.5645400390625,-0.0019952403381466866,-0.02865135297179222,-0.017068732529878616
1772797739045566700,0.574566650390625,-0.0022716764360666275,-0.0087218526750803,-0.007200388703495264
1772797739055592700,0.5845927734375,-0.0006607302348129451,0.006154032424092293,0.005775863770395517
1772797739065620000,0.594619873046875,-0.0008005462004803121,0.011751997284591198,0.014109693467617035
1772797739075646000,0.60464599609375,-0.002284725895151496,0.009736782871186733,0.012838833034038544
1772797739085673000,0.6146728515625,0.00020879182557109743,-0.0012066783383488655,0.0018002968281507492
1772797739095699000,0.624698974609375,-0.001781921018846333,-0.013757623732089996,-0.010866762138903141
1772797739105725700,0.6347255859375,-0.002406698651611805,-0.022973492741584778,-0.01690121926367283
1772797739115751700,0.644751708984375,0.0002820287481881678,-0.01984907127916813,-0.013059609569609165
1772797739125779000,0.654779052734375,-0.00034887410583905876,-0.010160225443542004,-0.004811266902834177
1772797739135805000,0.664804931640625,-0.0021409152541309595,-0.0002985403698403388,0.0011584750609472394
1772797739145832000,0.67483203125,0.0014064153656363487,0.007505320478230715,0.008598814718425274
1772797739155858000,0.68485791015625,-0.0033955303952097893,0.008115184493362904,0.008942894637584686
1772797739165885000,0.694885009765625,-0.0016445019282400608,0.0015275891637429595,0.00025513084256090224
1772797739175911000,0.704910888671875,-0.00256409146822989,-0.007695204112678766,-0.007056578062474728
1772797739185938000,0.71493798828125,-0.0007523429812863469,-0.016826117411255836,-0.011516041122376919
1772797739195964000,0.7249638671875,-0.0017038905061781406,-0.011923771351575851,-0.01227743923664093
1772797739205991000,0.734990966796875,-0.0025712819769978523,-0.011143464595079422,-0.005320729687809944
1772797739216017000,0.745016845703125,-0.0006327670416794717,-0.00341523764654994,-0.0015430354978889227
1772797739226044000,0.7550439453125,-0.002540655666962266,0.0005289037944748998,0.0027443873696029186
1772797739236070000,0.76506982421875,-0.0026589001063257456,0.003477555699646473,0.004325239919126034
1772797739246097000,0.775096923828125,-0.00041571943438611925,0.0009033442474901676,0.002469549188390374
1772797739256123000,0.785122802734375,-0.001318264752626419,-0.006716225761920214,-0.003549727378413081
1772797739266149600,0.795149658203125,-0.0010780475568026304,-0.010908573865890503,-0.007362042553722858
1772797739276175600,0.805175537109375,0.0007448861724697053,-0.009883522987365723,-0.009042763151228428
1772797739286203000,0.815202880859375,-0.0007036071619950235,-0.011215902864933014,-0.006891462020576
1772797739296228900,0.825228759765625,-0.0027955202385783195,-0.002909237053245306,-0.0013488910626620054
