time,seconds_elapsed,z,y,x
1772797920887273500,0.0782734375,-0.9989166259765625,0.0144195556640625,0.0145263671875
1772797920897300700,0.08830078125,-1.01593017578125,0.0153350830078125,0.0127410888671875
1772797920907327700,0.09832763671875,-1.0016937255859375,0.0143585205078125,0.0063018798828125
1772797920917354500,0.1083544921875,-0.9750213623046875,0.013946533203125,0.00323486328125
1772797920927381800,0.1183818359375,-0.9775543212890625,0.0137939453125,0.0044403076171875
1772797920937408800,0.12840869140625,-1.0003204345703125,0.0146636962890625,0.007659912109375
1772797920947435500,0.138435546875,-1.0082855224609375,0.0145416259765625,0.0114898681640625
1772797920957462500,0.148462646484375,-0.994964599609375,0.015533447265625,0.0108489990234375
1772797920967489800,0.15848974609375,-0.987091064453125,0.0141143798828125,0.0069580078125
1772797920977516500,0.1685166015625,-0.9887542724609375,0.013427734375,0.004791259765625
1772797920987543600,0.17854345703125,-0.9925537109375,0.014312744140625,0.0052337646484375
1772797920997570800,0.18857080078125,-0.9971771240234375,0.015167236328125,0.0086517333984375
1772797921007597600,0.19859765625,-0.99774169921875,0.014739990234375,0.0103912353515625
1772797921017623600,0.20862353515625,-0.995330810546875,0.013885498046875,0.00909423828125
1772797921027650600,0.218650634765625,-0.9914093017578125,0.013458251953125,0.0067901611328125
1772797921037677800,0.228677734375,-0.98907470703125,0.01495361328125,0.006256103515625
1772797921047704600,0.23870458984375,-0.99395751953125,0.01519775390625,0.007049560546875
1772797921057731600,0.248731689453125,-0.9976654052734375,0.015045166015625,0.0069427490234375
1772797921067758600,0.258758544921875,-0.9954681396484375,0.0135498046875,0.007843017578125
1772797921077785900,0.268785888671875,-0.991485595703125,0.012237548828125,0.00860595703125
1772797921087812000,0.27881201171875,-0.991607666015625,0.013671875,0.008331298828125
1772797921097839000,0.288839111328125,-0.99420166015625,0.0145416259765625,0.0081024169921875
1772797921107866000,0.2988662109375,-0.99481201171875,0.0142974853515625,0.007476806640625
1772797921117892900,0.308892822265625,-0.99310302734375,0.0139007568359375,0.0086517333984375
1772797921127920000,0.318920166015625,-0.99169921875,0.0138092041015625,0.008209228515625
1772797921137947100,0.328947021484375,-0.993072509765625,0.01373291015625,0.0073089599609375
1772797921147974000,0.338973876953125,-0.9935455322265625,0.01446533203125,0.007659912109375
1772797921158001200,0.349001220703125,-0.993743896484375,0.01385498046875,0.0074920654296875
1772797921168028200,0.359028076171875,-0.994293212890625,0.0137786865234375,0.007354736328125
1772797921178055200,0.36905517578125,-0.9933319091796875,0.01507568359375,0.0079498291015625
1772797921188082000,0.37908203125,-0.9921112060546875,0.01397705078125,0.008056640625
1772797921198109200,0.389109130859375,-0.9938812255859375,0.0136260986328125,0.00726318359375
1772797921208136200,0.39913623046875,-0.9952392578125,0.0143280029296875,0.007568359375
1772797921218163000,0.409162841796875,-0.9939727783203125,0.0135345458984375,0.007720947265625
1772797921228190200,0.419190185546875,-0.992523193359375,0.015045166015625,0.007843017578125
1772797921238217200,0.42921728515625,-0.9922943115234375,0.014923095703125,0.00714111328125
1772797921248244000,0.439243896484375,-0.99395751953125,0.0145416259765625,0.0082855224609375
1772797921258271000,0.44927099609375,-0.9944305419921875,0.014312744140625,0.0079803466796875
1772797921268298200,0.45929833984375,-0.9940032958984375,0.01495361328125,0.0086517333984375
1772797921278325000,0.469324951171875,-0.9935150146484375,0.0142974853515625,0.008514404296875
1772797921288352000,0.47935205078125,-0.992034912109375,0.01409912109375,0.0073089599609375
1772797921298379300,0.489379150390625,-0.9920654296875,0.0147552490234375,0.0083770751953125
1772797921308405200,0.4994052734375,-0.9925537109375,0.0143280029296875,0.0078277587890625
1772797921318432000,0.509431884765625,-0.9946136474609375,0.0144195556640625,0.00640869140625
1772797921328459000,0.519458984375,-0.9942779541015625,0.015411376953125,0.007080078125
1772797921338486300,0.529486328125,-0.99346923828125,0.0149383544921875,0.00762939453125
1772797921348513000,0.539512939453125,-0.993865966796875,0.014373779296875,0.0071258544921875
1772797921358540000,0.5495400390625,-0.9946136474609375,0.013641357421875,0.00732421875
1772797921368567000,0.559567138671875,-0.9944305419921875,0.0137939453125,0.0074005126953125
1772797921378594000,0.569593994140625,-0.992523193359375,0.014251708984375,0.0074615478515625
1772797921388621000,0.57962109375,-0.9932708740234375,0.0139923095703125,0.0076751708984375
1772797921398648000,0.58964794921875,-0.99383544921875,0.0141448974609375,0.007080078125
1772797921408675000,0.599675048828125,-0.9937286376953125,0.0152130126953125,0.0082244873046875
1772797921418702000,0.6097021484375,-0.9940185546875,0.014739990234375,0.0074462890625
1772797921428729000,0.61972900390625,-0.99322509765625,0.0141754150390625,0.007293701171875
1772797921438756000,0.629756103515625,-0.9933013916015625,0.014739990234375,0.007537841796875
1772797921448783000,0.639783203125,-0.9941253662109375,0.0142364501953125,0.0076446533203125
1772797921458810000,0.64981005859375,-0.994354248046875,0.0135650634765625,0.007049560546875
